data_id,is_key_frame,status,frame_name,gps_time,fold
000038,True,0,4.jpg,1555301250,2
000038,False,0,5.jpg,1555301255,2
000039,False,2,1.jpg,1569456220,0
000039,True,2,2.jpg,1569456230,0
000039,False,2,3.jpg,1569456245,0
000039,False,2,4.jpg,1569456250,0
000040,False,0,1.jpg,1555301199,2
000040,False,0,2.jpg,1555301205,2
000040,False,0,3.jpg,1555301210,2
000040,True,0,4.jpg,1555301215,2
000040,False,0,5.jpg,1555301221,2
000041,False,0,1.jpg,1552866566,3
000041,False,0,2.jpg,1552866571,3
000041,False,0,3.jpg,1552866576,3
000041,False,0,4.jpg,1552866581,3
000041,True,0,5.jpg,1552866586,3
000042,False,0,1.jpg,1552440519,3
000042,False,0,2.jpg,1552440524,3
000042,True,0,3.jpg,1552440529,3
000042,False,0,4.jpg,1552440534,3
000042,False,0,5.jpg,1552440539,3
000043,False,0,1.jpg,1552806674,1
000043,False,0,2.jpg,1552806679,1
000043,True,0,3.jpg,1552806684,1
000043,False,0,4.jpg,1552806689,1
000044,False,2,1.jpg,1552435103,3
000044,False,2,2.jpg,1552435115,3
000044,False,2,3.jpg,1552435120,3
000044,True,2,4.jpg,1552435125,3
000045,False,0,1.jpg,1552558156,2
000045,False,0,2.jpg,1552558161,2
000045,False,0,3.jpg,1552558165,2
000045,True,0,4.jpg,1552558170,2
000046,False,0,1.jpg,1552097310,1
000046,False,0,2.jpg,1552097315,1
000046,False,0,3.jpg,1552097320,1
000046,False,0,4.jpg,1552097325,1
000046,True,0,5.jpg,1552097330,1
000047,False,0,1.jpg,1555052543,4
000047,False,0,2.jpg,1555052548,4
000047,False,0,3.jpg,1555052553,4
000047,False,0,4.jpg,1555052558,4
000047,True,0,5.jpg,1555052563,4
000048,False,0,1.jpg,1553044426,0
000048,False,0,2.jpg,1553044431,0
000048,False,0,3.jpg,1553044436,0
000048,True,0,4.jpg,1553044441,0
000049,False,0,1.jpg,1552002404,0
000049,False,0,2.jpg,1552002409,0
000049,True,0,3.jpg,1552002414,0
000049,False,0,4.jpg,1552002419,0
000049,False,0,5.jpg,1552002424,0
000050,False,0,1.jpg,1552212747,4
000050,False,0,2.jpg,1552212752,4
000050,False,0,3.jpg,1552212757,4
000050,True,0,4.jpg,1552212762,4
000050,False,0,5.jpg,1552212767,4
000051,False,0,1.jpg,1551830340,2
000051,False,0,2.jpg,1551830345,2
000051,True,0,3.jpg,1551830350,2
000051,False,0,4.jpg,1551830355,2
000051,False,0,5.jpg,1551830360,2
000052,False,1,1.jpg,1552441093,2
000052,True,1,2.jpg,1552441103,2
000052,False,1,3.jpg,1552441108,2
000052,False,1,4.jpg,1552441113,2
000053,False,0,1.jpg,1551826275,3
000053,False,0,2.jpg,1551826280,3
000053,True,0,3.jpg,1551826285,3
000053,False,0,4.jpg,1551826290,3
000053,False,0,5.jpg,1551826295,3
000054,False,0,1.jpg,1553044361,2
000054,False,0,2.jpg,1553044366,2
000054,False,0,3.jpg,1553044371,2
000054,True,0,4.jpg,1553044376,2
000054,False,0,5.jpg,1553044381,2
000055,False,2,1.jpg,1556408441,0
000055,False,2,2.jpg,1556408451,0
000055,False,2,3.jpg,1556408466,0
000055,True,2,4.jpg,1556408481,0
000056,False,2,1.jpg,1551914492,4
000056,False,2,2.jpg,1551914512,4
000056,False,2,3.jpg,1551914562,4
000056,True,2,4.jpg,1551914637,4
000056,False,2,5.jpg,1551914722,4
000057,False,2,1.jpg,1556405620,3
000057,False,2,2.jpg,1556405630,3
000057,False,2,3.jpg,1556405664,3
000057,True,2,4.jpg,1556405674,3
000057,False,2,5.jpg,1556405704,3
000058,False,2,1.jpg,1554108871,1
000058,False,2,2.jpg,1554108876,1
000058,True,2,3.jpg,1554108886,1
000058,False,2,4.jpg,1554108891,1
000058,False,2,5.jpg,1554108911,1
000059,False,0,1.jpg,1555396908,3
000059,False,0,2.jpg,1555396913,3
000059,False,0,3.jpg,1555396928,3
000059,True,0,4.jpg,1555396938,3
000060,False,0,1.jpg,1553568591,0
000060,False,0,2.jpg,1553568596,0
000060,False,0,3.jpg,1553568601,0
000060,True,0,4.jpg,1553568606,0
000060,False,0,5.jpg,1553568611,0
000061,False,0,1.jpg,1552097391,1
000061,False,0,2.jpg,1552097396,1
000061,False,0,3.jpg,1552097401,1
000061,True,0,4.jpg,1552097406,1
000061,False,0,5.jpg,1552097411,1
000062,False,2,1.jpg,1559037225,4
000062,True,2,2.jpg,1559037230,4
000062,False,2,3.jpg,1559037240,4
000062,False,2,4.jpg,1559037245,4
000062,False,2,5.jpg,1559037250,4
000063,False,0,1.jpg,1557911366,3
000063,False,0,2.jpg,1557911371,3
000063,False,0,3.jpg,1557911376,3
000063,False,0,4.jpg,1557911381,3
000063,True,0,5.jpg,1557911386,3
000064,False,1,1.jpg,1554160450,4
000064,False,1,2.jpg,1554160455,4
000064,False,1,3.jpg,1554160460,4
000064,False,1,4.jpg,1554160465,4
000064,True,1,5.jpg,1554160470,4
000065,False,2,1.jpg,1569540027,0
000065,False,2,2.jpg,1569540037,0
000065,False,2,3.jpg,1569540072,0
000065,True,2,4.jpg,1569540082,0
000065,False,2,5.jpg,1569540128,0
000066,False,1,1.jpg,1551830580,2
000066,True,1,2.jpg,1551830585,2
000066,False,1,3.jpg,1551830590,2
000066,False,1,4.jpg,1551830595,2
000067,False,1,1.jpg,1552097589,2
000067,False,1,2.jpg,1552097595,2
000067,False,1,3.jpg,1552097599,2
000067,True,1,4.jpg,1552097605,2
000067,False,1,5.jpg,1552097609,2
000068,False,0,1.jpg,1551826587,4
000068,True,0,2.jpg,1551826592,4
000068,False,0,3.jpg,1551826597,4
000068,False,0,4.jpg,1551826603,4
000069,False,0,1.jpg,1555300427,3
000069,False,0,2.jpg,1555300432,3
000069,False,0,3.jpg,1555300437,3
000069,True,0,4.jpg,1555300442,3
000069,False,0,5.jpg,1555300457,3
000070,False,0,1.jpg,1552990237,2
000070,False,0,2.jpg,1552990242,2
000070,True,0,3.jpg,1552990247,2
000070,False,0,4.jpg,1552990252,2
000071,False,0,1.jpg,1551911956,0
000071,False,0,2.jpg,1551911961,0
000071,False,0,3.jpg,1551911966,0
000071,False,0,4.jpg,1551911971,0
000071,True,0,5.jpg,1551911976,0
000072,False,0,1.jpg,1553736208,2
000072,False,0,2.jpg,1553736213,2
000072,False,0,3.jpg,1553736218,2
000072,True,0,4.jpg,1553736223,2
000072,False,0,5.jpg,1553736228,2
000073,False,0,1.jpg,1558742422,3
000073,False,0,2.jpg,1558742427,3
000073,True,0,3.jpg,1558742432,3
000073,False,0,4.jpg,1558742437,3
000074,False,1,1.jpg,1556260689,1
000074,False,1,2.jpg,1556260695,1
000074,False,1,3.jpg,1556260700,1
000074,True,1,4.jpg,1556260705,1
000075,False,0,1.jpg,1552213953,2
000075,False,0,2.jpg,1552213958,2
000075,False,0,3.jpg,1552213963,2
000075,False,0,4.jpg,1552213968,2
000075,True,0,5.jpg,1552213973,2
000076,False,0,1.jpg,1558741462,1
000076,False,0,2.jpg,1558741467,1
000076,True,0,3.jpg,1558741472,1
000076,False,0,4.jpg,1558741477,1
000077,False,1,1.jpg,1553583780,4
000077,False,1,2.jpg,1553583785,4
000077,False,1,3.jpg,1553583790,4
000077,True,1,4.jpg,1553583795,4
000077,False,1,5.jpg,1553583800,4
000078,False,0,1.jpg,1553562663,0
000078,False,0,2.jpg,1553562668,0
000078,True,0,3.jpg,1553562673,0
000078,False,0,4.jpg,1553562678,0
000079,False,0,1.jpg,1558484476,2
000079,False,0,2.jpg,1558484486,2
000079,False,0,3.jpg,1558484491,2
000079,True,0,4.jpg,1558484496,2
000080,False,1,1.jpg,1557643603,2
000080,False,1,2.jpg,1557643608,2
000080,True,1,3.jpg,1557643618,2
000080,False,1,4.jpg,1557643623,2
000080,False,1,5.jpg,1557643628,2
000081,False,0,1.jpg,1551912462,4
000081,False,0,2.jpg,1551912466,4
000081,True,0,3.jpg,1551912472,4
000081,False,0,4.jpg,1551912477,4
000082,False,2,1.jpg,1552989754,4
000082,False,2,2.jpg,1552989764,4
000082,False,2,3.jpg,1552989769,4
000082,True,2,4.jpg,1552989799,4
000082,False,2,5.jpg,1552989804,4
000083,False,0,1.jpg,1558667438,1
000083,False,0,2.jpg,1558667443,1
000083,True,0,3.jpg,1558667448,1
000083,False,0,4.jpg,1558667453,1
000084,False,0,1.jpg,1552102364,1
000084,False,0,2.jpg,1552102369,1
000084,True,0,3.jpg,1552102374,1
000084,False,0,4.jpg,1552102379,1
000084,False,0,5.jpg,1552102399,1
000085,False,1,1.jpg,1556157277,3
000085,False,1,2.jpg,1556157282,3
000085,True,1,3.jpg,1556157292,3
000085,False,1,4.jpg,1556157292,3
000085,False,1,5.jpg,1556157297,3
000086,False,0,1.jpg,1554164654,3
000086,False,0,2.jpg,1554164659,3
000086,True,0,3.jpg,1554164664,3
000086,False,0,4.jpg,1554164669,3
000087,False,0,1.jpg,1559348079,1
000087,False,0,2.jpg,1559348084,1
000087,False,0,3.jpg,1559348089,1
000087,True,0,4.jpg,1559348094,1
000087,False,0,5.jpg,1559348099,1
000088,False,0,1.jpg,1555395574,2
000088,False,0,2.jpg,1555395579,2
000088,False,0,3.jpg,1555395584,2
000088,False,0,4.jpg,1555395589,2
000088,True,0,5.jpg,1555395594,2
000089,False,0,1.jpg,1558826054,4
000089,False,0,2.jpg,1558826059,4
000089,False,0,3.jpg,1558826064,4
000089,True,0,4.jpg,1558826069,4
000090,False,0,1.jpg,1552213806,2
000090,False,0,2.jpg,1552213811,2
000090,False,0,3.jpg,1552213816,2
000090,True,0,4.jpg,1552213821,2
000090,False,0,5.jpg,1552213826,2
000091,False,2,1.jpg,1556409752,2
000091,False,2,2.jpg,1556409762,2
000091,True,2,3.jpg,1556409772,2
000091,False,2,4.jpg,1556409783,2
000092,False,1,1.jpg,1552212446,0
000092,False,1,2.jpg,1552212451,0
000092,False,1,3.jpg,1552212456,0
000092,True,1,4.jpg,1552212461,0
000092,False,1,5.jpg,1552212467,0
000093,False,0,1.jpg,1552865228,3
000093,False,0,2.jpg,1552865233,3
000093,False,0,3.jpg,1552865238,3
000093,False,0,4.jpg,1552865243,3
000093,True,0,5.jpg,1552865248,3
000094,False,1,1.jpg,1569452294,0
000094,False,1,2.jpg,1569452299,0
000094,True,1,3.jpg,1569452304,0
000094,False,1,4.jpg,1569452309,0
000095,False,0,1.jpg,1555302170,0
000095,False,0,2.jpg,1555302175,0
000095,False,0,3.jpg,1555302180,0
000095,True,0,4.jpg,1555302185,0
000095,False,0,5.jpg,1555302190,0
000096,False,0,1.jpg,1555049376,0
000096,False,0,2.jpg,1555049381,0
000096,False,0,3.jpg,1555049387,0
000096,False,0,4.jpg,1555049392,0
000096,True,0,5.jpg,1555049397,0
000097,False,0,1.jpg,1551911799,4
000097,False,0,2.jpg,1551911804,4
000097,False,0,3.jpg,1551911809,4
000097,False,0,4.jpg,1551911814,4
000097,True,0,5.jpg,1551911819,4
000098,False,0,1.jpg,1552864934,2
000098,True,0,2.jpg,1552864939,2
000098,False,0,3.jpg,1552864944,2
000098,False,0,4.jpg,1552864949,2
000099,False,0,1.jpg,1555462869,4
000099,False,0,2.jpg,1555462874,4
000099,True,0,3.jpg,1555462879,4
000099,False,0,4.jpg,1555462884,4
000100,False,1,1.jpg,1555661613,2
000100,False,1,2.jpg,1555661618,2
000100,False,1,3.jpg,1555661623,2
000100,False,1,4.jpg,1555661628,2
000100,True,1,5.jpg,1555661633,2
000101,False,0,1.jpg,1559351103,1
000101,False,0,2.jpg,1559351107,1
000101,True,0,3.jpg,1559351113,1
000101,False,0,4.jpg,1559351118,1
000102,False,2,1.jpg,1569453638,0
000102,False,2,2.jpg,1569453643,0
000102,True,2,3.jpg,1569453653,0
000102,False,2,4.jpg,1569453658,0
000102,False,2,5.jpg,1569453673,0
000103,False,0,1.jpg,1552866042,1
000103,False,0,2.jpg,1552866047,1
000103,True,0,3.jpg,1552866052,1
000103,False,0,4.jpg,1552866057,1
000103,False,0,5.jpg,1552866062,1
000104,False,0,1.jpg,1551829596,4
000104,False,0,2.jpg,1551829601,4
000104,False,0,3.jpg,1551829606,4
000104,False,0,4.jpg,1551829611,4
000104,True,0,5.jpg,1551829616,4
000105,False,0,1.jpg,1551826528,4
000105,False,0,2.jpg,1551826533,4
000105,True,0,3.jpg,1551826538,4
000105,False,0,4.jpg,1551826543,4
000106,False,0,1.jpg,1551911834,3
000106,False,0,2.jpg,1551911839,3
000106,False,0,3.jpg,1551911844,3
000106,True,0,4.jpg,1551911849,3
000107,False,2,1.jpg,1569547033,4
000107,True,2,2.jpg,1569547043,4
000107,False,2,3.jpg,1569547098,4
000107,False,2,4.jpg,1569547103,4
000107,False,2,5.jpg,1569547113,4
000108,False,0,1.jpg,1553850499,3
000108,False,0,2.jpg,1553850504,3
000108,False,0,3.jpg,1553850509,3
000108,True,0,4.jpg,1553850514,3
000108,False,0,5.jpg,1553850519,3
000109,False,0,1.jpg,1558392800,4
000109,False,0,2.jpg,1558392805,4
000109,False,0,3.jpg,1558392810,4
000109,True,0,4.jpg,1558392815,4
000110,False,0,1.jpg,1552097595,3
000110,False,0,2.jpg,1552097599,3
000110,False,0,3.jpg,1552097604,3
000110,True,0,4.jpg,1552097609,3
000111,False,1,1.jpg,1552440827,1
000111,True,1,2.jpg,1552440832,1
000111,False,1,3.jpg,1552440837,1
000111,False,1,4.jpg,1552440842,1
000111,False,1,5.jpg,1552440852,1
000112,False,0,1.jpg,1551828992,4
000112,False,0,2.jpg,1551828997,4
000112,True,0,3.jpg,1551829002,4
000112,False,0,4.jpg,1551829007,4
000113,False,0,1.jpg,1559354733,4
000113,False,0,2.jpg,1559354738,4
000113,False,0,3.jpg,1559354743,4
000113,False,0,4.jpg,1559354748,4
000113,True,0,5.jpg,1559354753,4
000114,False,0,1.jpg,1552806798,1
000114,False,0,2.jpg,1552806808,1
000114,False,0,3.jpg,1552806813,1
000114,True,0,4.jpg,1552806818,1
000114,False,0,5.jpg,1552806843,1
000115,False,2,1.jpg,1569454777,0
000115,False,2,2.jpg,1569454782,0
000115,True,2,3.jpg,1569454787,0
000115,False,2,4.jpg,1569454792,0
000116,False,2,1.jpg,1554111103,1
000116,False,2,2.jpg,1554111113,1
000116,False,2,3.jpg,1554111128,1
000116,True,2,4.jpg,1554111138,1
000116,False,2,5.jpg,1554111143,1
000117,False,0,1.jpg,1553567642,1
000117,False,0,2.jpg,1553567647,1
000117,True,0,3.jpg,1553567652,1
000117,False,0,4.jpg,1553567657,1
000118,False,2,1.jpg,1560131925,3
000118,True,2,2.jpg,1560131935,3
000118,False,2,3.jpg,1560131945,3
000118,False,2,4.jpg,1560131950,3
000118,False,2,5.jpg,1560131955,3
000119,False,0,1.jpg,1557212440,0
000119,False,0,2.jpg,1557212445,0
000119,True,0,3.jpg,1557212450,0
000119,False,0,4.jpg,1557212455,0
000119,False,0,5.jpg,1557212460,0
000120,False,0,1.jpg,1558667083,1
000120,False,0,2.jpg,1558667088,1
000120,True,0,3.jpg,1558667093,1
000120,False,0,4.jpg,1558667098,1
000121,False,0,1.jpg,1555578341,0
000121,False,0,2.jpg,1555578345,0
000121,False,0,3.jpg,1555578350,0
000121,True,0,4.jpg,1555578355,0
000121,False,0,5.jpg,1555578360,0
000122,False,0,1.jpg,1552439318,1
000122,False,0,2.jpg,1552439323,1
000122,False,0,3.jpg,1552439328,1
000122,True,0,4.jpg,1552439333,1
000122,False,0,5.jpg,1552439339,1
000123,False,0,1.jpg,1552991246,2
000123,False,0,2.jpg,1552991251,2
000123,False,0,3.jpg,1552991256,2
000123,True,0,4.jpg,1552991261,2
000123,False,0,5.jpg,1552991266,2
000124,False,2,1.jpg,1569547681,1
000124,False,2,2.jpg,1569547696,1
000124,False,2,3.jpg,1569547766,1
000124,True,2,4.jpg,1569547881,1
000124,False,2,5.jpg,1569547946,1
000125,False,0,1.jpg,1554110258,1
000125,False,0,2.jpg,1554110263,1
000125,False,0,3.jpg,1554110268,1
000125,False,0,4.jpg,1554110273,1
000125,True,0,5.jpg,1554110278,1
000126,False,0,1.jpg,1558394606,1
000126,False,0,2.jpg,1558394611,1
000126,True,0,3.jpg,1558394617,1
000126,False,0,4.jpg,1558394622,1
000127,False,0,1.jpg,1558913021,3
000127,False,0,2.jpg,1558913026,3
000127,False,0,3.jpg,1558913031,3
000127,True,0,4.jpg,1558913036,3
000127,False,0,5.jpg,1558913041,3
000128,False,1,1.jpg,1557096889,1
000128,False,1,2.jpg,1557096894,1
000128,False,1,3.jpg,1557096899,1
000128,True,1,4.jpg,1557096904,1
000128,False,1,5.jpg,1557096909,1
000129,False,0,1.jpg,1557447166,0
000129,False,0,2.jpg,1557447171,0
000129,False,0,3.jpg,1557447176,0
000129,True,0,4.jpg,1557447181,0
000129,False,0,5.jpg,1557447186,0
000130,False,0,1.jpg,1557228405,2
000130,False,0,2.jpg,1557228415,2
000130,False,0,3.jpg,1557228420,2
000130,True,0,4.jpg,1557228425,2
000130,False,0,5.jpg,1557228430,2
000131,False,0,1.jpg,1557211459,0
000131,False,0,2.jpg,1557211464,0
000131,False,0,3.jpg,1557211469,0
000131,True,0,4.jpg,1557211474,0
000131,False,0,5.jpg,1557211479,0
000132,False,0,1.jpg,1552002069,1
000132,False,0,2.jpg,1552002074,1
000132,True,0,3.jpg,1552002080,1
000132,False,0,4.jpg,1552002084,1
000132,False,0,5.jpg,1552002089,1
000133,False,0,1.jpg,1551825341,2
000133,False,0,2.jpg,1551825346,2
000133,True,0,3.jpg,1551825351,2
000133,False,0,4.jpg,1551825356,2
000134,False,0,1.jpg,1557963414,0
000134,False,0,2.jpg,1557963419,0
000134,False,0,3.jpg,1557963424,0
000134,True,0,4.jpg,1557963429,0
000134,False,0,5.jpg,1557963434,0
000135,False,0,1.jpg,1551829704,2
000135,False,0,2.jpg,1551829709,2
000135,False,0,3.jpg,1551829714,2
000135,True,0,4.jpg,1551829724,2
000136,False,0,1.jpg,1552434872,4
000136,False,0,2.jpg,1552434877,4
000136,True,0,3.jpg,1552434882,4
000136,False,0,4.jpg,1552434887,4
000137,False,0,1.jpg,1551829922,4
000137,False,0,2.jpg,1551829927,4
000137,True,0,3.jpg,1551829932,4
000137,False,0,4.jpg,1551829937,4
000137,False,0,5.jpg,1551829942,4
000138,False,2,1.jpg,1556410287,0
000138,True,2,2.jpg,1556410372,0
000138,False,2,3.jpg,1556410382,0
000138,False,2,4.jpg,1556410417,0
000138,False,2,5.jpg,1556410432,0
000139,False,2,1.jpg,1569451783,3
000139,False,2,2.jpg,1569451793,3
000139,False,2,3.jpg,1569451848,3
000139,True,2,4.jpg,1569451938,3
000140,False,0,1.jpg,1556157617,4
000140,False,0,2.jpg,1556157623,4
000140,True,0,3.jpg,1556157627,4
000140,False,0,4.jpg,1556157632,4
000141,False,2,1.jpg,1569454831,3
000141,False,2,2.jpg,1569454836,3
000141,True,2,3.jpg,1569454841,3
000141,False,2,4.jpg,1569454846,3
000142,False,0,1.jpg,1552806472,1
000142,False,0,2.jpg,1552806477,1
000142,False,0,3.jpg,1552806482,1
000142,True,0,4.jpg,1552806487,1
000143,False,0,1.jpg,1551826606,3
000143,False,0,2.jpg,1551826611,3
000143,True,0,3.jpg,1551826616,3
000143,False,0,4.jpg,1551826621,3
000143,False,0,5.jpg,1551826626,3
000144,False,1,1.jpg,1554165619,4
000144,False,1,2.jpg,1554165624,4
000144,False,1,3.jpg,1554165629,4
000144,True,1,4.jpg,1554165634,4
000144,False,1,5.jpg,1554165639,4
000145,False,0,1.jpg,1552442332,3
000145,False,0,2.jpg,1552442337,3
000145,False,0,3.jpg,1552442342,3
000145,True,0,4.jpg,1552442347,3
000145,False,0,5.jpg,1552442352,3
000146,False,1,1.jpg,1551825931,3
000146,False,1,2.jpg,1551825936,3
000146,True,1,3.jpg,1551825941,3
000146,False,1,4.jpg,1551825947,3
000147,False,0,1.jpg,1557306463,0
000147,False,0,2.jpg,1557306468,0
000147,True,0,3.jpg,1557306473,0
000147,False,0,4.jpg,1557306478,0
000148,False,1,1.jpg,1564384537,2
000148,False,1,2.jpg,1564384542,2
000148,False,1,3.jpg,1564384547,2
000148,False,1,4.jpg,1564384552,2
000148,True,1,5.jpg,1564384557,2
000149,False,0,1.jpg,1552002500,4
000149,False,0,2.jpg,1552002505,4
000149,True,0,3.jpg,1552002510,4
000149,False,0,4.jpg,1552002515,4
000149,False,0,5.jpg,1552002520,4
000150,False,0,1.jpg,1557374005,0
000150,False,0,2.jpg,1557374010,0
000150,False,0,3.jpg,1557374015,0
000150,False,0,4.jpg,1557374020,0
000150,True,0,5.jpg,1557374025,0
000151,False,0,1.jpg,1552097244,1
000151,False,0,2.jpg,1552097249,1
000151,False,0,3.jpg,1552097254,1
000151,True,0,4.jpg,1552097259,1
000151,False,0,5.jpg,1552097264,1
000152,False,2,1.jpg,1553736935,2
000152,True,2,2.jpg,1553736940,2
000152,False,2,3.jpg,1553736970,2
000152,False,2,4.jpg,1553736975,2
